"MS.Zoning","Lot.Area","Alley","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Exterior.1st","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Total.Bsmt.SF","Heating.QC","Central.Air","Electrical","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Cars","Garage.Area","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Fence","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
"RL",39384,"NP","Irreg","NonLvl","CulDSac","Sloped","NAmes","Norm","1Fam","1Story",6,6,1957,1957,"Gable","Wood","Stone",902,"TA","TA","CBlock","Gd",1705,"Ex","Y","SBrkr",1390,1,0,1,1,1,1,"Ex",4,"ATyp",2,"Gd","Attchd",2,550,"Y",0,189,0,0,0,0,"NP",0,10,2006,"WD ","Abnorml",252000
"RL",11727,"NP","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story",7,6,1969,1969,"Gable","HdBoard","Brick",434,"TA","Gd","CBlock","TA",1851,"Gd","Y","SBrkr",1851,0,0,2,0,3,1,"TA",8,"Typ",1,"TA","Attchd",2,506,"Y",0,146,0,0,0,0,"NP",0,3,2006,"WD ","Normal",192100
"RL",8238,"NP","Irreg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1997,1998,"Gable","VinylSd","None",0,"TA","TA","PConc","TA",813,"Ex","Y","SBrkr",1525,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",2,400,"Y",421,72,0,0,0,0,"NP",0,5,2006,"WD ","Normal",183500
"RL",13006,"NP","Irreg","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story",7,5,1997,1997,"Gable","HdBoard","Brick",285,"TA","TA","PConc","Gd",964,"Gd","Y","SBrkr",2236,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",2,642,"Y",0,0,0,0,0,0,"NP",0,11,2006,"WD ","Normal",222000
"RL",13041,"NP","Irreg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1995,1995,"Gable","HdBoard","None",0,"TA","TA","PConc","Gd",781,"Gd","Y","SBrkr",1671,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2,423,"Y",0,84,0,0,0,0,"NP",0,2,2006,"WD ","Normal",170000
"RL",13031,"NP","Irreg","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1995,1996,"Gable","HdBoard","None",0,"TA","TA","PConc","Gd",691,"Gd","Y","SBrkr",1498,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",2,409,"Y",315,44,0,0,0,0,"NP",0,7,2006,"WD ","Normal",187500
"RL",9783,"NP","Irreg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1996,1996,"Gable","HdBoard","None",0,"TA","TA","PConc","Gd",821,"Gd","Y","SBrkr",1776,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",2,443,"Y",286,116,0,0,0,0,"NP",0,5,2006,"WD ","Normal",202000
"RL",11207,"NP","Irreg","NonLvl","FR","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1997,1997,"Gable","VinylSd","None",0,"TA","TA","PConc","Gd",802,"Gd","Y","SBrkr",1511,1,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",2,413,"Y",95,75,0,0,0,0,"NP",0,6,2006,"WD ","Normal",185000
"RL",19378,"NP","Irreg","NonLvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story",7,5,2005,2006,"Gable","VinylSd","Brick",456,"Gd","TA","PConc","Gd",1392,"Ex","Y","SBrkr",2462,1,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",2,576,"Y",239,132,0,168,0,0,"NP",0,3,2006,"New","Partial",320000
"RL",14859,"NP","Irreg","NonLvl","CulDSac","Gtl","Gilbert","Norm","1Fam","1Story",7,5,2006,2006,"Hip","VinylSd","Brick",27,"Gd","TA","PConc","Gd",1670,"Ex","Y","SBrkr",1670,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",3,690,"Y",144,60,0,0,0,0,"NP",0,8,2006,"New","Partial",240000
"RL",13128,"NP","Irreg","NonLvl","CulDSac","Gtl","Gilbert","Norm","1Fam","2Story",8,5,2005,2005,"Gable","VinylSd","Brick",216,"Gd","TA","PConc","Gd",1074,"Ex","Y","SBrkr",2064,0,0,2,1,4,1,"Gd",7,"Typ",1,"Gd","Attchd",2,527,"Y",0,119,0,0,0,0,"NP",0,1,2006,"WD ","Normal",250000
"RL",10463,"NP","Irreg","NonLvl","CulDSac","Gtl","Gilbert","Norm","1Fam","2Story",8,5,2005,2005,"Gable","VinylSd","None",0,"Gd","TA","PConc","Gd",893,"Ex","Y","SBrkr",1801,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",3,800,"Y",0,116,0,0,0,0,"NP",0,6,2006,"WD ","Normal",239900
"RL",13751,"NP","Irreg","NonLvl","CulDSac","Gtl","Gilbert","Norm","1Fam","2Story",7,5,2005,2006,"Gable","VinylSd","Brick",248,"Gd","TA","PConc","Gd",1700,"Ex","Y","SBrkr",2212,1,0,2,1,3,1,"Gd",9,"Typ",1,"Gd","Attchd",3,773,"Y",237,38,0,0,115,0,"NP",0,5,2006,"New","Partial",309000
"RL",23257,"NP","Irreg","NonLvl","CulDSac","Gtl","Gilbert","Norm","1Fam","2Story",7,5,2006,2006,"Gable","VinylSd","None",0,"Gd","TA","PConc","Ex",868,"Ex","Y","SBrkr",2021,0,0,2,1,3,1,"Gd",9,"Typ",1,"Gd","BuiltIn",2,422,"Y",0,100,0,0,0,0,"NP",0,9,2006,"New","Partial",274725
"RL",13108,"NP","Irreg","Lvl","Inside","Gtl","Other","Norm","1Fam","2Story",8,5,1994,1994,"Gable","CemntBd","None",0,"Gd","TA","PConc","Gd",2062,"Ex","Y","SBrkr",2687,0,0,2,1,4,1,"Gd",9,"Typ",0,"NP","Attchd",2,618,"Y",168,12,0,0,0,0,"NP",0,12,2006,"WD ","Normal",270000
"RL",8076,"NP","Irreg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","1Story",6,6,1993,1994,"Gable","HdBoard","Brick",112,"TA","TA","PConc","Gd",1160,"Gd","Y","SBrkr",1169,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",2,402,"Y",0,26,0,0,144,0,"MnPrv",0,7,2006,"WD ","Normal",183500
"RL",7685,"NP","Irreg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,1993,1994,"Gable","HdBoard","Brick",112,"TA","TA","PConc","Gd",697,"Gd","Y","SBrkr",1501,0,0,2,1,3,1,"Gd",6,"Typ",1,"TA","Attchd",2,420,"Y",190,63,0,0,0,0,"NP",0,5,2006,"WD ","Normal",165600
"RL",9084,"NP","Irreg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",7,5,1998,1998,"Hip","VinylSd","None",0,"TA","TA","PConc","Gd",935,"Gd","Y","SBrkr",1632,0,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",2,462,"Y",0,28,0,0,0,0,"NP",0,6,2006,"WD ","Normal",176500
"RL",3701,"NP","Irreg","Lvl","Inside","Gtl","Other","Norm","townhouse","1Story",8,5,1987,1987,"Gable","HdBoard","None",0,"TA","TA","CBlock","Gd",1191,"TA","Y","SBrkr",1204,0,0,2,0,2,1,"TA",5,"Typ",0,"NP","Attchd",2,461,"Y",120,70,0,0,0,0,"NP",0,8,2006,"WD ","Normal",130000
"RL",5306,"NP","Irreg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",7,7,1987,1987,"Gable","HdBoard","None",0,"Gd","Gd","PConc","Gd",1064,"Gd","Y","SBrkr",1767,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",2,504,"Y",441,35,0,0,0,0,"NP",0,6,2006,"WD ","Normal",239000
"RL",6563,"NP","Irreg","NonLvl","CulDSac","Sloped","Other","Norm","1Fam","1Story",8,5,1985,1985,"Gable","HdBoard","None",0,"Gd","TA","PConc","Gd",1742,"TA","Y","SBrkr",1742,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",2,564,"Y",114,28,234,0,0,0,"NP",0,12,2006,"WD ","Normal",275000
"RL",16023,"NP","Irreg","NonLvl","CulDSac","Gtl","Other","Norm","1Fam","2Story",9,5,2005,2006,"Hip","VinylSd","Brick",600,"Gd","Gd","PConc","Ex",1398,"Ex","Y","SBrkr",2798,1,0,3,1,3,1,"Ex",11,"Typ",1,"Gd","BuiltIn",3,670,"Y",182,37,0,0,0,0,"NP",0,3,2006,"New","Partial",457347
"RL",18062,"NP","Irreg","NonLvl","CulDSac","Gtl","Other","Norm","1Fam","2Story",10,5,2006,2006,"Hip","CemntBd","Brick",662,"Ex","TA","PConc","Ex",1528,"Ex","Y","SBrkr",3390,0,0,3,1,5,1,"Ex",10,"Typ",1,"Gd","BuiltIn",3,758,"Y",204,34,0,0,0,0,"NP",0,9,2006,"New","Partial",545224
"RL",12292,"NP","Irreg","NonLvl","CulDSac","Gtl","Other","Norm","1Fam","2Story",9,5,2006,2006,"Hip","VinylSd","Brick",184,"Gd","TA","PConc","Ex",1094,"Ex","Y","SBrkr",2473,0,0,2,1,4,1,"Gd",11,"Typ",1,"Gd","BuiltIn",3,675,"Y",246,39,0,0,0,0,"NP",0,7,2006,"New","Partial",356383
"RL",16056,"NP","Irreg","Lvl","Inside","Gtl","Other","Norm","1Fam","2Story",9,5,2005,2006,"Hip","CemntBd","Stone",208,"Gd","TA","PConc","Ex",1992,"Ex","Y","SBrkr",2868,0,0,3,1,4,1,"Ex",11,"Typ",1,"Gd","BuiltIn",3,716,"Y",214,108,0,0,0,0,"NP",0,7,2006,"New","Partial",556581
"RL",12438,"NP","Irreg","Lvl","Inside","Gtl","Other","Norm","1Fam","2Story",8,5,2006,2006,"Hip","VinylSd","Brick",466,"Ex","TA","PConc","Ex",1234,"Ex","Y","SBrkr",2576,0,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",3,666,"Y",324,100,0,0,0,0,"NP",0,7,2006,"New","Partial",361919
"RL",16052,"NP","Irreg","Lvl","CulDSac","Gtl","Other","Norm","1Fam","2Story",10,5,2006,2006,"Hip","VinylSd","Stone",734,"Ex","TA","PConc","Ex",1850,"Ex","Y","SBrkr",2698,1,0,2,1,4,1,"Ex",11,"Typ",1,"Gd","Attchd",3,736,"Y",250,0,0,0,0,0,"NP",0,7,2006,"New","Partial",535000
"RL",15922,"NP","Irreg","NonLvl","Corner","Gtl","Other","Norm","1Fam","2Story",9,5,2005,2006,"Hip","VinylSd","Brick",550,"Gd","TA","PConc","Ex",1390,"Ex","Y","SBrkr",2795,0,0,3,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",3,660,"Y",272,102,0,0,0,0,"NP",0,1,2006,"New","Partial",401179
"RL",13682,"NP","Irreg","NonLvl","CulDSac","Gtl","Other","Norm","1Fam","2Story",10,5,2006,2006,"Hip","VinylSd","Brick",1031,"Ex","TA","PConc","Ex",1410,"Ex","Y","SBrkr",2945,0,0,3,1,3,1,"Gd",10,"Typ",1,"Gd","BuiltIn",3,641,"Y",192,0,37,0,0,0,"NP",0,10,2006,"New","Partial",438780
"RL",34650,"NP","Reg","NonLvl","Inside","Gtl","Gilbert","Norm","multifam","1Story",5,5,1955,1955,"Hip","Wood","None",0,"TA","TA","CBlock","TA",1056,"TA","N","SBrkr",1056,1,0,1,0,3,1,"TA",5,"Typ",0,"NP","Attchd",2,572,"Y",264,0,0,0,0,0,"NP",0,1,2006,"WD ","Normal",145000
"RL",8147,"NP","Reg","NonLvl","Inside","Gtl","Other","Norm","townhouse","1Story",9,5,2005,2005,"Hip","MetalSd","Brick",230,"Gd","TA","PConc","Ex",1714,"Ex","Y","SBrkr",1714,1,0,2,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2,517,"Y",156,55,0,0,0,0,"NP",0,8,2006,"WD ","Normal",318000
"RL",11302,"NP","Irreg","Lvl","Inside","Gtl","Other","Norm","1Fam","1Story",8,5,2005,2006,"Gable","VinylSd","Brick",238,"Gd","TA","PConc","Gd",1814,"Ex","Y","SBrkr",1826,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",3,758,"Y",180,75,0,0,120,0,"NP",0,8,2006,"New","Partial",319000
"RL",18261,"NP","Irreg","NonLvl","Inside","Gtl","Other","Norm","1Fam","1Story",9,5,2005,2005,"Hip","VinylSd","Brick",420,"Ex","TA","PConc","Ex",1910,"Ex","Y","SBrkr",2000,1,0,2,1,3,1,"Ex",8,"Typ",2,"Gd","Attchd",3,722,"Y",351,102,0,0,123,0,"NP",0,9,2006,"WD ","Normal",470000
"RL",14145,"NP","Reg","Lvl","Corner","Gtl","NWAmes","Norm","1Fam","1Story",7,7,1984,1998,"Gable","Wood","None",0,"Gd","TA","CBlock","Gd",1208,"Ex","Y","SBrkr",1621,1,0,2,0,3,1,"Gd",8,"Typ",0,"NP","Attchd",2,440,"Y",108,45,0,0,0,0,"NP",400,5,2006,"WD ","Normal",202500
"RL",13837,"NP","Irreg","Lvl","Corner","Gtl","NWAmes","Norm","1Fam","1.5Fin",7,5,1988,1988,"Gable","HdBoard","Brick",178,"Gd","Gd","PConc","Gd",1204,"Gd","Y","SBrkr",2183,0,0,2,1,4,1,"Gd",9,"Typ",0,"NP","Attchd",3,786,"Y",0,0,0,0,0,0,"NP",0,2,2006,"WD ","Normal",229000
"RL",18800,"NP","Irreg","Lvl","FR","Gtl","NWAmes","Norm","1Fam","2Story",6,5,1976,1976,"Gable","HdBoard","Brick",120,"TA","TA","PConc","Gd",796,"TA","Y","SBrkr",1574,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",2,566,"Y",306,111,0,0,0,0,"NP",0,7,2006,"WD ","Normal",190000
"RL",10464,"NP","Irreg","Lvl","FR","Gtl","NWAmes","Norm","1Fam","SFoyer",6,6,1980,1980,"Gable","HdBoard","Brick",130,"TA","TA","CBlock","Gd",988,"TA","Y","SBrkr",1102,1,0,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",2,582,"Y",140,22,0,0,0,0,"NP",0,6,2006,"WD ","Normal",169000
"RL",10400,"NP","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",7,5,1988,1988,"Gable","Wood","Brick",102,"TA","TA","CBlock","Gd",1845,"Gd","Y","SBrkr",1872,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",2,604,"Y",197,39,0,0,0,0,"NP",0,6,2006,"WD ","Normal",241500
"RL",10240,"NP","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,6,1980,1980,"Gable","Plywood","Brick",157,"TA","Gd","CBlock","Gd",1686,"TA","Y","SBrkr",1686,1,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",2,612,"Y",384,131,0,0,0,0,"NP",0,5,2006,"WD ","Normal",207500
"RL",16692,"NP","Irreg","Lvl","Inside","Gtl","NWAmes","RR","1Fam","2Story",7,5,1978,1978,"Gable","Plywood","Brick",184,"TA","TA","CBlock","Gd",1392,"TA","Y","SBrkr",2784,1,0,3,1,5,1,"Gd",12,"Typ",2,"TA","Attchd",2,564,"Y",0,112,0,0,440,519,"MnPrv",2000,7,2006,"WD ","Normal",250000
"RL",11475,"NP","Reg","Lvl","Inside","Gtl","NWAmes","RR","1Fam","2Story",6,6,1975,1975,"Gable","VinylSd","None",0,"TA","TA","CBlock","Gd",713,"TA","Y","SBrkr",1552,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",2,434,"Y",209,208,0,0,0,0,"MnPrv",0,2,2006,"WD ","Normal",179900
"RL",9927,"NP","Irreg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","SFoyer",7,5,1976,1976,"Gable","VinylSd","Stone",252,"Gd","TA","CBlock","Ex",1047,"TA","Y","SBrkr",1083,1,0,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",2,596,"Y",444,0,40,0,0,0,"NP",0,7,2006,"WD ","Normal",172000
"FV",9512,"NP","Irreg","Lvl","Inside","Gtl","Somerst","RR","1Fam","2Story",7,5,2005,2006,"Gable","VinylSd","None",0,"Gd","TA","PConc","Gd",960,"Ex","Y","SBrkr",2318,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2,541,"Y",0,246,0,0,0,0,"NP",0,6,2006,"New","Partial",294323
"RL",10530,"NP","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","SLvl",6,6,1975,2000,"Gable","Plywood","Brick",248,"TA","TA","CBlock","TA",675,"TA","Y","SBrkr",1875,0,0,3,0,3,1,"Gd",8,"Typ",1,"TA","Attchd",2,485,"Y",48,28,0,0,0,0,"NP",0,6,2006,"WD ","Normal",184500
"RL",10140,"NP","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",5,6,1975,1975,"Gable","HdBoard","None",0,"TA","TA","CBlock","Gd",1056,"Ex","Y","SBrkr",1074,1,0,1,1,3,1,"TA",6,"Typ",0,"NP","Attchd",2,495,"Y",0,88,0,0,0,0,"MnPrv",0,7,2006,"WD ","Normal",153500
"RL",10140,"NP","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","2Story",7,5,1976,1976,"Gable","HdBoard","None",0,"TA","TA","PConc","Gd",832,"TA","Y","SBrkr",1664,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",2,528,"Y",0,28,0,0,259,0,"GdWo",0,3,2006,"WD ","Normal",162900
"RL",10140,"NP","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,6,1974,1999,"Hip","HdBoard","Brick",99,"TA","TA","CBlock","TA",1040,"Ta","Y","SBrkr",1309,1,0,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",2,484,"Y",265,0,0,0,0,648,"GdPrv",0,1,2006,"WD ","Normal",181000
"RL",10000,"NP","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,6,1974,1974,"Gable","HdBoard","Brick",176,"TA","TA","CBlock","TA",1103,"TA","Y","SBrkr",1103,0,0,2,0,3,1,"TA",6,"Typ",0,"NP","Attchd",2,462,"Y",295,84,0,0,0,0,"GdWo",0,6,2006,"WD ","Normal",155000
"RL",15870,"NP","Irreg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story",5,5,1969,1969,"Gable","VinylSd","None",0,"TA","TA","CBlock","TA",1096,"Ex","Y","SBrkr",1096,1,0,1,0,3,1,"TA",6,"Typ",0,"NP","Attchd",1,299,"Y",240,32,0,0,0,0,"NP",0,3,2006,"WD ","Abnorml",138800
"RL",9353,"NP","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",4,5,1970,1970,"Gable","MetalSd","None",0,"TA","TA","CBlock","TA",864,"Gd","Y","SBrkr",864,0,0,1,0,3,1,"TA",5,"Typ",0,"NP","Attchd",1,280,"Y",0,0,0,0,0,0,"NP",0,7,2006,"Oth","Abnorml",116050
"RL",8125,"NP","Irreg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story",4,4,1971,1971,"Gable","HdBoard","None",0,"TA","TA","CBlock","TA",858,"TA","Y","SBrkr",858,0,0,1,0,3,1,"TA",5,"Typ",0,"NP","NP",0,0,"Y",0,0,0,0,0,0,"NP",0,6,2006,"WD ","Normal",88000
"RL",7200,"NP","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",4,4,1971,1971,"Gable","HdBoard","None",0,"TA","TA","CBlock","TA",864,"TA","Y","SBrkr",874,0,1,1,0,3,1,"TA",5,"Typ",0,"NP","Detchd",2,576,"Y",63,0,0,0,0,0,"NP",0,3,2006,"WD ","Normal",97500
"RM",8773,"NP","Irreg","Lvl","FR","Gtl","NAmes","Norm","townhouse","1Story",6,5,2002,2002,"Gable","MetalSd","None",0,"Gd","TA","PConc","Gd",1487,"Ex","Y","SBrkr",1419,1,0,2,0,2,1,"Gd",4,"Typ",0,"NP","Attchd",2,543,"Y",196,68,0,0,0,0,"NP",0,9,2006,"WD ","Normal",190000
"RM",2760,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,5,1973,1973,"Gable","HdBoard","Brick",514,"TA","TA","CBlock","TA",525,"TA","Y","SBrkr",1092,0,0,1,1,3,1,"TA",6,"Typ",0,"NP","Detchd",2,440,"Y",0,0,0,0,0,0,"NP",0,12,2006,"WD ","Normal",105500
"RM",2160,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",5,6,1973,1973,"Gable","HdBoard","Brick",200,"TA","TA","CBlock","TA",765,"Gd","Y","SBrkr",1365,0,0,1,1,3,1,"Gd",7,"ATyp",1,"TA","Attchd",2,440,"Y",0,36,0,0,0,0,"NP",0,6,2006,"WD ","Normal",125500
"RM",1953,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,5,1973,1973,"Gable","HdBoard","Brick",408,"TA","TA","CBlock","TA",483,"TA","Y","SBrkr",987,0,0,1,1,2,1,"TA",5,"Typ",0,"NP","Detchd",1,264,"Y",72,0,0,0,0,0,"NP",0,6,2006,"WD ","Normal",83000
"RM",1890,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,7,1972,1972,"Gable","HdBoard","Brick",380,"TA","TA","CBlock","TA",494,"Ex","Y","SBrkr",1030,0,0,1,1,3,1,"TA",6,"Typ",0,"NP","Detchd",1,264,"Y",0,0,0,0,0,0,"NP",0,7,2006,"WD ","Normal",116000
"RM",1680,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,5,1971,1971,"Gable","CemntBd","Brick",236,"TA","TA","CBlock","TA",672,"TA","Y","SBrkr",1218,0,0,1,1,3,1,"TA",7,"Typ",0,"NP","NP",0,0,"N",201,0,0,0,0,0,"NP",0,4,2006,"WD ","Abnorml",91500
"RM",1680,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,7,1972,1972,"Gable","HdBoard","Brick",281,"TA","TA","CBlock","TA",672,"Gd","Y","SBrkr",1218,0,1,1,1,3,1,"TA",7,"Typ",0,"NP","Detchd",1,264,"Y",0,28,0,0,0,0,"NP",0,5,2006,"WD ","Normal",118000
"RM",1680,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,5,1972,1972,"Gable","HdBoard","Brick",504,"TA","TA","CBlock","TA",483,"TA","Y","SBrkr",948,0,0,1,1,2,1,"TA",5,"Typ",0,"NP","Detchd",1,264,"Y",0,0,0,0,0,0,"NP",0,7,2006,"WD ","Normal",89000
"RM",1680,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,5,1972,1972,"Gable","HdBoard","Brick",504,"TA","TA","CBlock","TA",525,"Gd","Y","SBrkr",1092,0,0,1,1,3,1,"TA",6,"Typ",0,"NP","Detchd",1,264,"Y",352,0,0,0,0,0,"GdPrv",0,10,2006,"WD ","Normal",108000
"RM",1680,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,5,1972,1972,"Gable","HdBoard","Brick",297,"TA","TA","CBlock","TA",483,"TA","Y","SBrkr",987,0,0,1,1,2,1,"TA",5,"Typ",1,"Po","Attchd",1,288,"Y",0,0,0,0,0,0,"NP",0,6,2006,"WD ","Normal",94500
"RL",4043,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","1Story",6,5,1975,1975,"Gable","Plywood","None",0,"TA","TA","CBlock","Gd",1069,"Gd","Y","SBrkr",1069,0,1,2,0,2,1,"TA",4,"Typ",1,"Po","Attchd",2,440,"Y",0,55,0,0,225,0,"NP",0,7,2006,"WD ","Normal",146300
"RL",7514,"NP","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,7,1967,1975,"Hip","MetalSd","None",0,"TA","TA","CBlock","TA",943,"TA","Y","SBrkr",1387,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1,300,"Y",0,0,240,0,0,0,"NP",0,9,2006,"WD ","Normal",145000
"RL",2280,"NP","Reg","Lvl","FR","Gtl","Other","Norm","townhouse","1Story",7,7,1976,1976,"Gable","Plywood","None",0,"TA","TA","CBlock","TA",1055,"TA","Y","SBrkr",1055,1,0,2,0,2,1,"TA",4,"Typ",0,"NP","Attchd",1,319,"Y",0,29,0,0,0,0,"NP",0,4,2006,"WD ","Normal",137500
"RL",2179,"NP","Reg","Lvl","Inside","Gtl","Other","Norm","townhouse","2Story",6,5,1976,1976,"Gable","Plywood","None",0,"TA","TA","CBlock","Gd",855,"Gd","Y","SBrkr",1456,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",2,460,"Y",0,28,0,0,0,0,"NP",0,7,2006,"WD ","Normal",144000
"RL",16737,"NP","Reg","Lvl","FR","Gtl","NridgHt","Norm","1Fam","1Story",9,5,2004,2005,"Hip","VinylSd","Brick",66,"Gd","TA","PConc","Ex",1980,"Ex","Y","SBrkr",1980,1,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",3,770,"Y",194,45,0,0,0,0,"NP",0,9,2006,"WD ","Normal",315000
"RL",16387,"NP","Irreg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story",9,5,2006,2006,"Hip","VinylSd","Stone",215,"Gd","TA","PConc","Ex",1738,"Gd","Y","SBrkr",2589,1,0,2,1,4,1,"Ex",11,"Typ",1,"Gd","Attchd",3,831,"Y",0,0,0,0,0,0,"NP",0,8,2006,"New","Partial",412083
"RL",16259,"NP","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","2Story",9,5,2006,2006,"Gable","VinylSd","Stone",370,"TA","TA","PConc","Ex",1249,"Ex","Y","SBrkr",2596,0,0,3,1,4,1,"Gd",9,"Typ",0,"NP","Attchd",3,840,"Y",240,154,0,0,0,0,"NP",0,9,2006,"New","Partial",342643
"RL",16163,"NP","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","1Story",8,5,2004,2004,"Gable","VinylSd","Brick",232,"Gd","TA","PConc","Gd",1618,"Ex","Y","SBrkr",1618,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",3,880,"Y",0,0,0,0,0,0,"NP",0,7,2006,"WD ","Normal",252000
"RL",13891,"NP","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story",10,5,2006,2006,"Gable","VinylSd","None",0,"Ex","TA","PConc","Ex",2076,"Ex","Y","SBrkr",2076,1,0,2,1,2,1,"Ex",7,"Typ",1,"Gd","Attchd",3,850,"Y",216,229,0,0,0,0,"NP",0,9,2006,"New","Partial",465000
"RL",12228,"NP","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","1Story",7,5,2006,2006,"Hip","VinylSd","Stone",206,"Gd","TA","PConc","Ex",1721,"Ex","Y","SBrkr",1740,0,0,2,0,4,1,"Gd",8,"Typ",0,"NP","Attchd",3,874,"Y",0,43,0,0,0,0,"NP",0,9,2006,"New","Partial",293000
