"MS.Zoning","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Mas.Vnr.Type","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Cars","Garage.Area","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
"RL",8800,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","RRAn","Norm","2fmCon","1Story",6,7,2000,"Hip","CompShg","BrkFace","None","TA","Gd","PConc","TA",1187,"GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd",7,"Min1",2,"TA","Attchd",1,299,"Y",200,25,211,0,0,"NP","MnPrv","Shed",460,6,2006,"WD ","Abnorml",185900
"RL",8800,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1964,"Hip","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1251,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1,461,"Y",0,116,0,0,0,"NP","MnPrv","Shed",700,3,2006,"WD ","Normal",160000
"RL",10368,"Pave","NP","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1964,"Hip","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1008,"GasA","Ex","Y","SBrkr",1,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",2,430,"Y",154,60,0,0,0,"NP","NP","NP",0,4,2006,"WD ","Normal",167000
"RL",9350,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",5,6,1964,"Gable","CompShg","HdBoard","None","TA","TA","CBlock","TA",720,"GasA","Gd","Y","SBrkr",0,0,1,1,4,1,"TA",7,"Typ",1,"Po","Attchd",2,480,"Y",0,32,240,0,0,"NP","NP","NP",0,7,2006,"WD ","Normal",157500
"RL",10382,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","2fmCon","SLvl",6,5,1958,"Hip","CompShg","HdBoard","BrkFace","TA","Fa","CBlock","TA",588,"GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA",6,"Typ",0,"NP","Attchd",1,264,"Y",0,0,0,0,0,"NP","NP","NP",0,3,2006,"ConLD","Normal",140000
"RL",8973,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1991,"Gable","CompShg","Plywood","BrkFace","TA","TA","CBlock","TA",1008,"GasA","TA","Y","FuseA",0,1,1,1,3,1,"Ex",6,"Typ",0,"NP","2Types",2,750,"Y",0,80,0,180,0,"NP","MnWw","NP",0,7,2006,"WD ","Abnorml",150000
"RL",10800,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1960,"Hip","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",1248,"GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",0,"NP","Attchd",1,286,"Y",0,0,0,0,0,"NP","MnPrv","NP",0,5,2006,"WD ","Normal",151500
"RL",8550,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1950,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",816,"GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"TA",4,"Typ",1,"Fa","Attchd",1,240,"Y",228,0,40,0,0,"NP","MnPrv","NP",0,7,2006,"WD ","Normal",129800
"RL",11425,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,"Gable","CompShg","BrkFace","None","TA","TA","CBlock","TA",1008,"GasA","Gd","Y","SBrkr",0,0,1,0,2,1,"TA",4,"Typ",1,"Gd","Attchd",1,275,"Y",0,0,120,0,0,"NP","NP","NP",0,7,2006,"WD ","Normal",137000
"RL",9724,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1950,"Hip","CompShg","BrkFace","None","TA","TA","CBlock","TA",938,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1,273,"Y",125,48,0,0,0,"NP","GdWo","NP",0,5,2006,"WD ","Normal",137000
"RL",4712,"Pave","NP","IR1","Lvl","AllPub","Inside","Mod","BrkSide","Feedr","Norm","1Fam","1.5Fin",4,7,1950,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",747,"GasA","TA","Y","SBrkr",1,0,1,1,3,1,"TA",5,"Typ",0,"NP","Detchd",1,305,"Y",0,57,0,0,63,"NP","MnPrv","NP",0,8,2006,"WD ","Abnorml",121600
"RL",5900,"Pave","NP","IR1","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1958,"Gable","CompShg","Wd Sdng","None","TA","TA","PConc","Gd",440,"GasA","TA","Y","FuseA",0,0,1,0,2,1,"Fa",4,"Typ",0,"NP","NP",0,0,"Y",0,0,0,0,0,"NP","NP","NP",0,8,2006,"WD ","Normal",85500
"RL",5825,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,5,1953,"Gable","CompShg","MetalSd","BrkFace","TA","Gd","PConc","Fa",600,"GasA","Gd","Y","SBrkr",0,0,1,0,1,1,"TA",5,"Typ",0,"NP","Detchd",2,528,"Y",0,0,32,0,0,"NP","NP","NP",0,6,2006,"WD ","Normal",79900
"RL",7438,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Feedr","1Fam","1.5Fin",5,8,1991,"Gable","CompShg","AsbShng","None","TA","TA","PConc","Fa",504,"GasA","Gd","Y","SBrkr",0,0,1,0,3,1,"TA",5,"Typ",0,"NP","Attchd",2,576,"Y",104,0,0,0,0,"NP","MnPrv","NP",0,6,2006,"WD ","Normal",127000
"RL",9600,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1990,"Gable","CompShg","WdShing","None","TA","TA","CBlock","TA",1251,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",7,"Min1",1,"Gd","Attchd",2,441,"Y",144,0,205,0,0,"NP","NP","NP",0,6,2006,"WD ","Normal",161000
"RL",10858,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,6,1952,"Gable","CompShg","Wd Sdng","Stone","TA","Gd","CBlock","TA",1444,"GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"TA",6,"Min1",1,"Gd","Attchd",1,240,"Y",0,40,324,0,0,"NP","MnPrv","NP",0,7,2006,"WD ","Partial",146500
"RL",9600,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1951,"Gable","CompShg","HdBoard","Stone","TA","TA","CBlock","TA",1056,"GasA","Ex","Y","FuseA",1,0,1,0,3,1,"TA",7,"Typ",0,"NP","Attchd",1,280,"Y",0,0,0,0,0,"NP","NP","NP",0,5,2006,"WD ","Normal",135000
"RL",10680,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1951,"Hip","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",2136,"GasA","TA","N","FuseA",0,0,2,0,4,1,"TA",7,"Mod",0,"NP","Detchd",2,528,"Y",0,30,0,0,0,"NP","MnPrv","NP",0,10,2006,"WD ","Normal",137900
"RL",9490,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,7,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",806,"GasA","TA","Y","FuseA",1,0,1,0,3,1,"Fa",5,"Typ",2,"TA","Attchd",1,240,"Y",0,0,32,0,0,"NP","MnPrv","NP",0,8,2006,"WD ","Normal",133000
"RL",9462,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",5,6,1973,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",704,"GasA","Gd","Y","FuseA",0,0,1,1,3,1,"TA",7,"Min1",1,"Gd","Attchd",1,234,"Y",245,60,0,0,0,"NP","MnPrv","NP",0,7,2006,"WD ","Normal",137000
"RL",9888,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1975,"Gable","CompShg","MetalSd","None","TA","Gd","CBlock","TA",936,"GasA","TA","Y","FuseA",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Attchd",1,240,"Y",0,0,160,0,0,"NP","MnPrv","NP",0,3,2006,"WD ","Normal",121000
"RL",8917,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1967,"Gable","CompShg","Plywood","None","TA","TA","CBlock","TA",1584,"GasA","TA","Y","SBrkr",0,0,2,0,4,2,"TA",8,"Typ",0,"NP","Detchd",2,506,"Y",0,0,0,0,0,"NP","NP","NP",0,10,2006,"WD ","Normal",119000
"RL",12700,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1964,"Gable","CompShg","HdBoard","None","TA","TA","CBlock","TA",1246,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",2,441,"Y",0,69,0,0,0,"NP","NP","NP",0,11,2006,"WD ","Normal",172000
"RL",8500,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1961,"Hip","CompShg","HdBoard","BrkCmn","TA","TA","CBlock","TA",1235,"GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA",6,"Typ",0,"NP","Attchd",2,480,"Y",0,0,0,0,0,"NP","GdWo","NP",0,12,2006,"WD ","Abnorml",98600
"RL",14200,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",7,6,1966,"Gable","CompShg","MetalSd","BrkFace","TA","TA","CBlock","TA",924,"GasA","Ex","Y","SBrkr",0,0,2,1,4,1,"Gd",8,"Typ",2,"Gd","Attchd",2,487,"Y",105,66,0,0,0,"NP","GdPrv","NP",0,5,2006,"WD ","Normal",226000
"RL",9000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1954,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",936,"GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Min1",0,"NP","Attchd",1,286,"Y",0,0,0,0,0,"NP","GdWo","NP",0,6,2006,"WD ","Family",118000
"RL",25419,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","2Story",8,4,1990,"Gable","CompShg","Stucco","None","Gd","Gd","PConc","TA",1360,"GasA","Gd","Y","SBrkr",1,1,2,0,4,1,"Gd",8,"Typ",1,"Ex","Detchd",2,795,"Y",0,16,552,0,0,"Ex","GdPrv","NP",0,3,2006,"WD ","Abnorml",235000
"RL",9723,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,"Hip","CompShg","MetalSd","BrkFace","TA","TA","CBlock","TA",1008,"GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Attchd",2,430,"Y",0,0,0,0,0,"NP","NP","NP",0,10,2006,"WD ","Normal",135000
"RL",7728,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","SLvl",5,6,1962,"Hip","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",1106,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",0,"NP","Attchd",2,540,"Y",0,18,0,0,0,"NP","GdWo","NP",0,5,2006,"WD ","Normal",132500
"RL",8163,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1959,"Gable","CompShg","HdBoard","BrkFace","TA","Gd","CBlock","TA",1144,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1,796,"Y",86,0,0,0,0,"NP","NP","NP",0,3,2006,"WD ","Normal",143000
"RL",8400,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1957,"Gable","CompShg","BrkFace","None","TA","TA","CBlock","Fa",1179,"GasA","Gd","Y","SBrkr",0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1,331,"Y",0,60,0,0,0,"NP","GdPrv","NP",0,3,2006,"WD ","Normal",132000
"RL",11600,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1960,"Hip","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",1383,"GasA","TA","Y","SBrkr",0,0,1,1,3,1,"TA",7,"Typ",0,"NP","Attchd",1,292,"Y",0,45,0,0,0,"NP","NP","NP",0,4,2006,"WD ","Normal",145250
"RL",9610,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1958,"Hip","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",1121,"GasA","Ex","Y","FuseA",0,0,1,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2,488,"Y",80,0,0,0,0,"NP","NP","NP",0,12,2006,"WD ","Normal",162000
"RL",10000,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1956,"Hip","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",1058,"GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Basment",1,300,"Y",191,0,0,0,120,"NP","MnPrv","NP",0,2,2006,"WD ","Normal",148000
"RL",14850,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1957,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",1092,"GasA","TA","Y","FuseA",1,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1,299,"Y",268,0,0,0,122,"NP","MnWw","NP",0,5,2006,"WD ","Normal",141000
"RL",10152,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1994,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",1124,"GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1,353,"Y",0,211,180,0,142,"NP","NP","NP",0,5,2006,"WD ","Normal",153000
"RL",10011,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1996,"Gable","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1070,"GasA","TA","Y","SBrkr",0,1,1,0,2,1,"Gd",6,"Min1",1,"Fa","Attchd",1,447,"Y",0,0,0,0,0,"NP","MnPrv","NP",0,5,2006,"WD ","Normal",134450
"RL",7032,"Pave","NP","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","Duplex","SFoyer",5,5,1979,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","Gd",943,"GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA",4,"Typ",2,"TA","Detchd",2,600,"Y",42,0,0,0,0,"NP","NP","NP",0,12,2006,"WD ","Normal",135960
"RL",8092,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,2000,"Hip","CompShg","Wd Sdng","BrkFace","TA","Gd","CBlock","TA",1050,"GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"Gd",6,"Typ",0,"NP","Attchd",1,286,"Y",0,0,0,0,0,"NP","NP","NP",0,6,2006,"WD ","Abnorml",156000
"RL",11310,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1954,"Hip","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",1367,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",2,451,"Y",0,30,0,0,0,"NP","NP","NP",0,6,2006,"WD ","Normal",140000
"RL",12778,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,2003,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",1008,"GasA","Ex","Y","FuseA",1,0,1,0,2,1,"TA",4,"Typ",0,"NP","Attchd",1,280,"Y",0,154,0,0,0,"NP","MnPrv","NP",0,1,2006,"WD ","Normal",139500
"RL",10170,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1951,"Hip","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",216,"GasA","TA","Y","SBrkr",0,0,1,1,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2,400,"Y",0,0,0,0,0,"NP","NP","NP",0,6,2006,"WD ","Normal",155000
"RL",7700,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1956,"Gable","CompShg","VinylSd","None","TA","TA","CBlock","Gd",301,"GasA","Ex","Y","FuseA",0,0,1,0,3,1,"TA",6,"Min2",0,"NP","Detchd",2,684,"Y",0,0,0,0,0,"NP","GdWo","NP",0,9,2006,"WD ","Normal",127000
"RL",11050,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,"Hip","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",1005,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1,319,"Y",0,0,0,0,288,"NP","NP","NP",0,7,2006,"WD ","Normal",133500
"RL",13600,"Pave","NP","Reg","Bnk","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1955,"Gable","CompShg","HdBoard","None","TA","TA","CBlock","TA",1056,"GasA","Gd","Y","SBrkr",1,0,1,1,3,1,"TA",6,"Typ",0,"NP","Attchd",1,300,"Y",0,0,0,0,0,"NP","MnPrv","Shed",650,11,2006,"WD ","Normal",125000
"RL",15428,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1991,"Hip","CompShg","MetalSd","None","TA","TA","CBlock","TA",884,"GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"TA",4,"Typ",0,"NP","Attchd",1,270,"Y",0,0,0,0,195,"NP","NP","NP",0,6,2006,"WD ","Normal",142000
"RL",21299,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1963,"Hip","WdShake","BrkFace","None","Gd","TA","CBlock","TA",929,"GasA","Ex","Y","SBrkr",1,0,1,1,3,1,"TA",7,"Min1",3,"Gd","2Types",3,791,"Y",0,0,90,0,0,"NP","NP","NP",0,12,2006,"COD","Abnorml",167000
"RL",13300,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,2001,"Hip","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",1015,"GasA","Gd","Y","SBrkr",1,0,1,0,2,1,"TA",6,"Min1",0,"NP","Attchd",2,896,"Y",75,0,0,323,0,"NP","NP","Shed",400,6,2006,"WD ","Normal",159000
"RL",22136,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","2fmCon","1.5Fin",5,5,1975,"Gable","CompShg","MetalSd","None","TA","Fa","CBlock","TA",2171,"GasA","TA","Y","SBrkr",2,0,2,1,5,1,"TA",10,"Maj1",1,"Gd","Attchd",3,1008,"N",631,48,148,0,0,"NP","NP","NP",0,7,2006,"WD ","Normal",180000
"RL",7500,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,6,1950,"Gable","CompShg","VinylSd","None","TA","TA","CBlock","TA",784,"GasA","Ex","Y","FuseA",0,0,1,1,3,1,"TA",6,"Typ",0,"NP","Detchd",2,649,"Y",0,28,0,0,0,"NP","NP","NP",0,10,2006,"WD ","Normal",127000
"RL",7000,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,6,1950,"Gable","CompShg","MetalSd","None","TA","Gd","BrkTil","Fa",617,"GasA","Gd","Y","SBrkr",0,0,2,0,2,1,"TA",6,"Min1",0,"NP","Attchd",1,398,"Y",0,0,126,0,0,"NP","NP","NP",0,5,2006,"COD","Normal",112000
"RL",10410,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,8,2001,"Gable","CompShg","VinylSd","None","TA","Gd","PConc","TA",713,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"Gd",5,"Typ",0,"NP","Detchd",1,371,"N",0,75,161,0,0,"NP","NP","NP",0,10,2006,"WD ","Normal",99800
"RL",5400,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,2000,"Gable","CompShg","MetalSd","None","TA","Gd","CBlock","TA",833,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"Gd",4,"Typ",0,"NP","Detchd",1,326,"Y",0,0,0,0,0,"NP","MnPrv","NP",0,8,2006,"WD ","Normal",117000
"RL",5400,"Pave","NP","Reg","Lvl","AllPub","Corner","Sev","OldTown","Norm","Norm","1Fam","1Story",5,6,1968,"Gable","CompShg","MetalSd","None","TA","TA","BrkTil","TA",1073,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA",4,"Typ",0,"NP","Detchd",1,326,"Y",0,0,112,0,0,"NP","NP","NP",0,12,2006,"WD ","Abnorml",108480
"RL",10914,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1Story",3,3,1950,"Hip","CompShg","Wd Sdng","None","TA","Fa","CBlock","TA",715,"GasA","Fa","N","FuseP",0,0,1,0,2,1,"TA",4,"Typ",0,"NP","Detchd",2,660,"N",0,0,75,0,112,"NP","NP","NP",0,8,2006,"WD ","Normal",68000
"RL",7008,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,8,1998,"Gable","CompShg","MetalSd","None","TA","Gd","BrkTil","Fa",448,"GasA","Ex","Y","SBrkr",0,0,1,0,1,1,"Fa",5,"Typ",0,"NP","Attchd",1,280,"Y",0,0,70,0,0,"NP","NP","NP",0,3,2006,"WD ","Normal",86900
"RL",10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1950,"Hip","CompShg","Stucco","None","TA","TA","BrkTil","TA",1120,"GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",2,720,"Y",229,0,0,0,0,"NP","NP","NP",0,6,2006,"WD ","Normal",120000
"RL",7200,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,8,1950,"Gable","CompShg","MetalSd","None","TA","Ex","CBlock","TA",663,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",2,528,"Y",49,0,231,0,0,"NP","NP","NP",0,4,2006,"WD ","Normal",155500
"RL",10818,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,4,1950,"Gable","CompShg","VinylSd","None","TA","TA","BrkTil","Fa",1077,"GasA","TA","Y","FuseA",0,0,1,1,4,1,"TA",7,"Typ",1,"TA","Detchd",2,648,"Y",120,0,96,0,0,"NP","NP","NP",0,2,2006,"COD","Abnorml",80000
"RL",10410,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",3,4,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","PConc","TA",672,"GasA","TA","Y","SBrkr",0,0,1,0,3,1,"TA",6,"Typ",0,"NP","Detchd",3,936,"Y",216,0,160,0,0,"NP","MnPrv","NP",0,1,2006,"WD ","Family",105000
"RL",10800,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",5,4,1970,"Gable","CompShg","Wd Sdng","None","TA","Fa","CBlock","TA",954,"GasA","TA","N","FuseA",0,0,2,0,3,2,"TA",10,"Mod",1,"Gd","Attchd",2,520,"N",142,0,0,0,0,"NP","NP","NP",0,5,2006,"ConLD","Normal",160000
"RL",10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1989,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","Fa",796,"GasA","Gd","Y","SBrkr",0,1,2,0,3,1,"Gd",7,"Min1",1,"TA","Attchd",2,566,"Y",436,21,0,0,0,"NP","NP","Shed",500,4,2006,"WD ","Normal",170000
"RL",8658,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1965,"Gable","CompShg","Wd Sdng","BrkFace","TA","TA","CBlock","TA",1088,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",2,440,"Y",0,138,0,0,0,"NP","GdWo","NP",0,12,2006,"WD ","Abnorml",160000
"RL",13400,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1966,"Gable","CompShg","VinylSd","BrkFace","TA","TA","CBlock","TA",1024,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",2,484,"Y",0,0,0,0,0,"NP","GdWo","NP",0,6,2006,"WD ","Normal",159950
"RL",10184,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1963,"Gable","CompShg","HdBoard","BrkFace","TA","TA","CBlock","TA",1083,"GasA","TA","Y","SBrkr",0,1,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1,294,"Y",345,75,0,0,0,"NP","NP","NP",0,6,2006,"WD ","Normal",165000
